species,n_reg,cx,cy,elongacion,max_dist_m,clase_id,clase_lbl,radio_km,radio_m,flag_elongada
Senna didymobotrya,5,699702.9620730523,9555475.654557154,1.2472126246810038,2110.064187782002,4,<= 100 km,100,100000,FALSE
Senna macrophylla,15,750975.5723799178,9555326.55527111,1.9616813260404062,89968.59331180438,4,<= 100 km,100,100000,FALSE
Senna ruiziana,12,743260.6797447343,9520189.309550038,2.2743800415714372,101805.55049646944,4,<= 100 km,100,100000,FALSE
Senna viarum,8,703358.4043994577,9563926.673544675,1.7697685501034395,7091.276721458682,4,<= 100 km,100,100000,FALSE
Sericossypha albocristata,83,711105.2478987236,9508186.992937712,1.4681211862814172,130361.64095682645,4,<= 100 km,100,100000,FALSE
Serpocaulon caceresii,22,738009.695638444,9554828.85795696,1.7680131755933375,94576.54787773287,4,<= 100 km,100,100000,FALSE
Serpocaulon dasypleuron,17,753765.456330677,9568467.902336907,1.4409698219018814,63719.122582409494,4,<= 100 km,100,100000,FALSE
Serpocaulon fraxinifolium,36,737318.764927783,9541067.234988006,2.0260015340319386,93141.5980325595,4,<= 100 km,100,100000,FALSE
Serpocaulon laevigatum,5,706348.7305273374,9537754.170591688,3.5491864994003763,31667.770288442127,4,<= 100 km,100,100000,FALSE
Serpocaulon latissimum,12,759943.0660657518,9558703.560270097,1.627744348993885,56890.3501334638,4,<= 100 km,100,100000,FALSE
Serpocaulon levigatum,32,728790.1551024915,9541156.677061573,1.7455998900397454,93198.14879087584,4,<= 100 km,100,100000,FALSE
Serpocaulon loriceum,11,748463.79768034,9558008.72469649,1.4873047603103902,68859.1856123314,4,<= 100 km,100,100000,FALSE
Serpocaulon sessilifolium,9,719125.5523288355,9545657.442846868,1.853889903268105,98555.79927724277,4,<= 100 km,100,100000,FALSE
Serpocaulon subandinum,5,705769.1646394811,9541906.564850226,5.920264492183427,34064.167203826815,4,<= 100 km,100,100000,TRUE
Serpocaulon triseriale,10,753046.6923926653,9578607.090360194,1.1404987771378183,47427.39287322048,4,<= 100 km,100,100000,FALSE
Serpophaga cinerea,143,726855.3853790852,9535684.433826348,1.6642648891097929,99806.43230203292,4,<= 100 km,100,100000,FALSE
Setaria parviflora,10,711167.0470597543,9553747.281494725,1.3862034156598328,39262.287243173065,4,<= 100 km,100,100000,FALSE
Setaria sphacelata,8,728550.9484784231,9538212.48961116,2.0011594319136474,93082.53407953716,4,<= 100 km,100,100000,FALSE
Setophaga cerulea,19,732160.0133439337,9538190.91784295,1.941413723927429,71085.6592176382,4,<= 100 km,100,100000,FALSE
Setophaga fusca,299,721518.8213969036,9536810.888814863,1.7142893350108859,86960.21924482926,4,<= 100 km,100,100000,FALSE
Setophaga pitiayumi,314,729245.3121223879,9535221.701622542,1.6043564052970736,100395.49750428928,4,<= 100 km,100,100000,FALSE
Setophaga ruticilla,6,725680.0511714186,9538721.526888262,1.614139463368136,68867.82480273771,4,<= 100 km,100,100000,FALSE
Setophaga striata,14,743826.7891828633,9551370.346423706,1.1632697820946707,28493.188491617868,4,<= 100 km,100,100000,FALSE
Shuaria ecuadorica,29,778218.1619558515,9588878.393259168,1.8746796132985626,70007.71876082908,4,<= 100 km,100,100000,FALSE
Sicalis flaveola,258,709003.2612107625,9523671.162336428,1.5361265315658628,107138.01684865206,4,<= 100 km,100,100000,FALSE
Sicya NA,6,717228.0269547167,9555312.409728196,1.3753535255571792,12802.13373124516,4,<= 100 km,100,100000,FALSE
Sida poeppigiana,31,707071.547805736,9553881.33446012,1.5650834339229645,78204.30040225496,4,<= 100 km,100,100000,FALSE
Sida rhombifolia,11,703667.8593397143,9558081.933069801,1.0127558699211059,12518.363565432162,4,<= 100 km,100,100000,FALSE
Sida setosa,7,742532.7778065259,9537171.490274282,2.1443059688555723,95285.63847393756,4,<= 100 km,100,100000,FALSE
Simarouba amara,6,752769.5078994833,9563021.744051054,1.112226215701758,35320.50402127115,4,<= 100 km,100,100000,FALSE
Simira tinctoria,19,746960.338063606,9558540.821079662,1.630110641891162,82949.56836332822,4,<= 100 km,100,100000,FALSE
Simopteryx NA,7,715196.6704411487,9555661.787823739,1.291920888131281,14350.934659476732,4,<= 100 km,100,100000,FALSE
Siosta bifasciata,6,744139.9727202972,9538726.262443418,1.384951052396968,28799.4922578801,4,<= 100 km,100,100000,FALSE
Siparuna aspera,42,725888.2256698161,9535077.494890066,2.2159663527168783,87302.92748937798,4,<= 100 km,100,100000,FALSE
Siparuna cascada,8,744090.3166939443,9569967.195390971,1.433121428558492,77979.94885970427,4,<= 100 km,100,100000,FALSE
Siparuna harlingii,24,746606.9227302338,9563521.990083579,1.2916949078287463,60223.59666486003,4,<= 100 km,100,100000,FALSE
Siparuna muricata,23,700581.9721941365,9542928.724289091,3.010457063552568,52228.045136071894,4,<= 100 km,100,100000,FALSE
Siparuna schimpffii,34,760898.8701372703,9545085.402471462,1.7536238759688334,71616.92531979976,4,<= 100 km,100,100000,FALSE
Siparuna thecaphora,7,742284.8043040826,9554825.241389327,1.2369694593305032,56619.42271687537,4,<= 100 km,100,100000,FALSE
Siparuna tomentosa,6,757501.5856267754,9564599.357867481,2.3672730956692316,119147.67781687343,4,<= 100 km,100,100000,FALSE
Siphlophis ayauma,11,759570.6340782968,9578785.19589315,2.035003771728184,71777.4362265007,4,<= 100 km,100,100000,FALSE
Siphlophis compressus,5,765074.3815185449,9550580.972498247,3.415051992948164,53813.429026898026,4,<= 100 km,100,100000,FALSE
Siphocampylus pubescens,7,704025.6165032117,9535004.527370274,3.3486274143118337,20381.895350720042,4,<= 100 km,100,100000,FALSE
Siphocampylus scandens,70,733970.2264649642,9555492.640594805,1.4747541117315617,106693.48006114343,4,<= 100 km,100,100000,FALSE
Siproeta epaphus,23,708318.1707897029,9543833.682901055,1.9584870470448859,49900.59554220408,4,<= 100 km,100,100000,FALSE
Siproeta stelenes,17,724175.9036630421,9532036.69098486,1.6812240762557695,73777.30448163993,4,<= 100 km,100,100000,FALSE
Siptornis striaticollis,39,756321.797777219,9554056.564564936,1.6934626680698701,129353.57967157611,4,<= 100 km,100,100000,FALSE
Sisyrinchium micranthum,6,701513.6231450329,9539045.692376254,5.404253830252876,42937.85549674098,4,<= 100 km,100,100000,TRUE
Sisyrinchium tinctorium,7,705148.4973313551,9544242.398031011,4.084116732011527,32746.850643796257,4,<= 100 km,100,100000,TRUE
Sittasomus griseicapillus,242,737173.4114529914,9538679.751075078,2.1082726811620636,93085.0546581331,4,<= 100 km,100,100000,FALSE
Sloanea floribunda,5,765831.3335129581,9554843.418562701,1.8065189849029906,30559.868401724496,4,<= 100 km,100,100000,FALSE
Sloanea guianensis,9,746690.0383214533,9560362.179924285,1.1722217147243854,57214.70231118053,4,<= 100 km,100,100000,FALSE
Smicropus eucyrta,23,729003.7516116825,9544860.760861611,1.0401385493867057,44180.87937532737,4,<= 100 km,100,100000,FALSE
Smilax domingensis,15,716317.9677762173,9552796.024879953,2.1196301492401446,103786.80713980408,4,<= 100 km,100,100000,FALSE
Smilax purhampuy,6,734729.5169171467,9544767.57454042,2.0084102883771955,96748.52744349856,4,<= 100 km,100,100000,FALSE
Smilax tomentosa,11,720490.1388229514,9535975.35756975,2.5059519932603234,83511.06002329651,4,<= 100 km,100,100000,FALSE
Snowornis cryptolophus,15,732089.2937358591,9493428.778913926,2.045585250281598,79152.11892369571,4,<= 100 km,100,100000,FALSE
Snowornis subalaris,29,763299.9975225338,9535770.21201121,2.5530316481746405,65694.69952227852,4,<= 100 km,100,100000,FALSE
Sobralia candida,7,724406.2018502649,9531273.1797972,1.081995262814777,35677.474550879546,4,<= 100 km,100,100000,FALSE
Sobralia ciliata,5,738898.1029303562,9540568.877552219,1.3368250137861994,48394.75980285492,4,<= 100 km,100,100000,FALSE
Sobralia crocea,28,717895.9426908545,9524721.52404784,2.0091980621561016,87787.32319769195,4,<= 100 km,100,100000,FALSE
Sobralia fimbriata,10,756892.2686278555,9573724.757824652,1.5980852935904963,59981.734402996866,4,<= 100 km,100,100000,FALSE
Sobralia kermesina,5,742217.9156912409,9548338.319023727,1.3670221906615834,73036.72512833946,4,<= 100 km,100,100000,FALSE
Sobralia persimilis,12,737770.5876310728,9559172.809551943,1.2897916894268475,69497.03797660295,4,<= 100 km,100,100000,FALSE
Sobralia rosea,57,735528.2182185022,9548699.692951214,1.7439262727811429,100645.59261599217,4,<= 100 km,100,100000,FALSE
Sobralia setigera,10,725951.0721771454,9562907.627170913,1.1509272009740308,54106.46112532668,4,<= 100 km,100,100000,FALSE
Socratea exorrhiza,12,761762.2622145722,9567003.69881675,3.315757200710028,65662.33190843924,4,<= 100 km,100,100000,FALSE
Solanum abitaguense,29,723289.9309095569,9533334.271718001,1.4957110435594638,66734.6877048961,4,<= 100 km,100,100000,FALSE
Solanum acerifolium,24,720838.529941116,9501964.811541518,2.5255393227053333,56429.77029770838,4,<= 100 km,100,100000,FALSE
Solanum achorum,8,704496.2588954339,9475661.231050279,3.3646056646669673,27541.686660868963,4,<= 100 km,100,100000,FALSE
Solanum adenobasis,6,770881.3937364805,9607311.332033755,1.2002415624560812,16898.888348813914,4,<= 100 km,100,100000,FALSE
Solanum albidum,35,707071.1080177568,9513097.665917361,2.993175886138871,66417.53025025198,4,<= 100 km,100,100000,FALSE
Solanum americanum,33,720429.0372879542,9530125.311966933,1.7868352477826726,101529.59637253637,4,<= 100 km,100,100000,FALSE
Solanum anceps,26,733629.0139696903,9533264.076063508,1.862857583592115,89336.75419757683,4,<= 100 km,100,100000,FALSE
Solanum anisophyllum,13,744161.6517749135,9545550.173030332,2.16847765077785,95268.39532228842,4,<= 100 km,100,100000,FALSE
Solanum antisuyo,7,707961.4055373266,9513057.895960676,5.071229697896734,49368.81432881433,4,<= 100 km,100,100000,TRUE
Solanum aphyodendron,7,707456.2143421854,9540889.77716779,2.5452825437101425,90864.52217445316,4,<= 100 km,100,100000,FALSE
Solanum appressum,17,732106.8758078961,9555322.06032161,2.2392081193356694,95910.08129694349,4,<= 100 km,100,100000,FALSE
Solanum asperolanatum,49,707023.1272866823,9533056.185004653,1.4031029542103899,79068.3323392391,4,<= 100 km,100,100000,FALSE
Solanum aureum,5,683286.3057542867,9494228.84973604,2.887539824650225,42256.72225729927,4,<= 100 km,100,100000,FALSE
Solanum barbeyanum,21,759557.8916639613,9516670.863882806,2.5690004909343442,11635.46875143113,4,<= 100 km,100,100000,FALSE
Solanum barbulatum,15,704208.458175484,9551741.016105652,3.3315784929045127,13444.290709627148,4,<= 100 km,100,100000,FALSE
Solanum betaceum,9,706622.0082405893,9550616.531914992,2.4006621198795393,64428.828583115115,4,<= 100 km,100,100000,FALSE
Solanum brevifolium,5,706419.6700411515,9545783.60975299,4.591462386499432,28841.185231688905,4,<= 100 km,100,100000,TRUE
Solanum capsicoides,5,708391.8493901293,9448383.975345846,2.3713560413295625,5833.822220999197,4,<= 100 km,100,100000,FALSE
Solanum caripense,12,701877.7737526617,9549521.441627866,3.1015361848732548,53902.99235795298,4,<= 100 km,100,100000,FALSE
Solanum circinatum,10,761420.5272238341,9567687.373796817,2.200537808583034,96174.64624186899,4,<= 100 km,100,100000,FALSE
Solanum coalitum,11,708461.3113765537,9514864.463901207,1.2484488108604166,6010.883026035703,4,<= 100 km,100,100000,FALSE
Solanum colombianum,10,711443.5444693171,9548204.732255489,2.027663900463308,36251.51550331627,4,<= 100 km,100,100000,FALSE
Solanum conicum,6,742000.4762160655,9511706.889608793,1.3059073728632633,40601.90702589413,4,<= 100 km,100,100000,FALSE
Solanum cutervanum,8,700530.9007088138,9528498.389799781,2.2498715953818005,59258.117651186345,4,<= 100 km,100,100000,FALSE
Solanum cyathophorum,8,762017.3465971905,9589973.027676465,1.1535455197079019,42891.9664010873,4,<= 100 km,100,100000,FALSE
Solanum goniocaulon,7,728123.2686051967,9491262.403228387,3.2878716781232873,70816.06701145526,4,<= 100 km,100,100000,FALSE
Solanum habrocaulon,5,740771.6403927852,9546071.897777218,1.469615538858304,84654.25837389317,4,<= 100 km,100,100000,FALSE
Solanum habrochaites,10,700384.304807825,9546718.762874525,7.56230127755697,32187.65839337906,4,<= 100 km,100,100000,TRUE
Solanum incurvum,5,739333.2152471663,9568407.000519447,2.9762655848321597,42775.99234328756,4,<= 100 km,100,100000,FALSE
Solanum juglandifolium,11,712098.8379133487,9560233.305072114,4.412973064695622,6416.660595902013,4,<= 100 km,100,100000,TRUE
Solanum lepidotum,8,741064.5653620443,9529077.656009527,1.5139782940100317,88183.44875502327,4,<= 100 km,100,100000,FALSE
Solanum leucocarpon,5,741581.2296715647,9485437.368560974,1.2420098903394474,46394.912550650064,4,<= 100 km,100,100000,FALSE
Solanum longifilamentum,14,714738.6796925449,9514617.396126032,2.7278142465116706,70604.96823067435,4,<= 100 km,100,100000,FALSE
Solanum lycopersicum,6,718504.21081801,9530715.03958333,2.2147773161526607,50578.126003946076,4,<= 100 km,100,100000,FALSE
Solanum macrotonum,19,708328.4705851132,9555528.349334924,5.570637032003097,51428.0781937736,4,<= 100 km,100,100000,TRUE
Solanum malletii,6,774544.640918754,9574653.90213117,1.5921488578139615,135126.29216015298,4,<= 100 km,100,100000,FALSE
Solanum maturecalvans,5,709096.6550176707,9551845.342767194,4.9785588848622355,38352.4035335708,4,<= 100 km,100,100000,TRUE
Solanum mite,18,722682.3260603081,9476769.690230804,1.131368580488006,64921.64374245292,4,<= 100 km,100,100000,FALSE
Solanum muricatum,6,713433.4185945026,9552414.53467232,1.1704823891652787,55537.555924375854,4,<= 100 km,100,100000,FALSE
Solanum nigrescens,5,711585.5940116645,9528312.156317635,6.456221180335905,84644.79079815841,4,<= 100 km,100,100000,TRUE
Solanum nutans,16,745553.4668786047,9550825.73237643,1.8161473015515013,95164.8599932956,4,<= 100 km,100,100000,FALSE
Solanum obliquum,7,738805.5231650696,9539334.990922408,1.563402543092461,74438.6263020086,4,<= 100 km,100,100000,FALSE
Solanum oblongifolium,8,698812.0170779107,9554065.571741128,5.575006507536874,12931.812728997222,4,<= 100 km,100,100000,TRUE
Solanum occultum,19,763276.3043333326,9564112.954303749,2.3631182034394924,118427.33906505615,4,<= 100 km,100,100000,FALSE
Solanum ochranthum,8,704157.8578093813,9529538.280298099,4.431930097788733,33481.41767943463,4,<= 100 km,100,100000,TRUE
Solanum oppositifolium,7,759088.5893759136,9553091.95144425,2.2150542928595933,113774.32484915662,4,<= 100 km,100,100000,FALSE
Solanum ovalifolium,26,729828.3339316967,9513801.429625308,1.9416597237253446,100581.72245032195,4,<= 100 km,100,100000,FALSE
Solanum pendulum,6,730842.0129885721,9498849.559039298,2.3895427720747424,64101.496446973455,4,<= 100 km,100,100000,FALSE
Solanum plowmanii,10,720159.4152276122,9454231.650681995,1.4439734657037884,25392.551710991087,4,<= 100 km,100,100000,FALSE
Solanum pseudosycophanta,6,726089.2834154983,9466738.179205067,1.140312363598156,20154.949582102596,4,<= 100 km,100,100000,FALSE
Solanum quitoense,17,731390.5943912483,9558699.836402737,1.165798133812755,70825.64716397492,4,<= 100 km,100,100000,FALSE
Solanum robustifrons,6,762432.1865403297,9556687.081342034,1.565025044975273,61987.15316005121,4,<= 100 km,100,100000,FALSE
Solanum rubicaule,13,718809.6451700053,9506314.615353864,2.481342348267917,61762.433757909545,4,<= 100 km,100,100000,FALSE
Solanum savanillense,6,704276.290605738,9549160.680126019,2.666174072705566,13083.983113682523,4,<= 100 km,100,100000,FALSE
Solanum selachophyllum,8,723553.9659084657,9520316.16792716,1.5579447994358997,104957.71665015006,4,<= 100 km,100,100000,FALSE
Solanum sessile,15,741800.8976744349,9542779.508603176,1.6698055354670747,82105.44891868904,4,<= 100 km,100,100000,FALSE
Solanum sessiliflorum,14,745092.6006057122,9534046.675625473,2.17573629824777,73512.39654656296,4,<= 100 km,100,100000,FALSE
Solanum sisymbriifolium,8,700281.6377401286,9554468.457901962,7.368129230410491,21496.42735457495,4,<= 100 km,100,100000,TRUE
Solanum smithii,6,728514.8802631602,9564937.740089573,1.0848285948605525,75340.62811598692,4,<= 100 km,100,100000,FALSE
Solanum stenophyllum,11,703671.9538366782,9530829.268970637,3.275242665704887,23119.72729235074,4,<= 100 km,100,100000,FALSE
Solanum stramonifolium,5,764602.7901161689,9557567.239085078,5.250400088326409,62990.57878551059,4,<= 100 km,100,100000,TRUE
Solanum ternatum,22,723888.4530894881,9510121.454699824,1.2856115249646918,62703.45341811263,4,<= 100 km,100,100000,FALSE
Solanum trachycyphum,23,754678.5317578509,9551376.788868988,1.3983589881185268,72828.78124742981,4,<= 100 km,100,100000,FALSE
Solanum verecundum,9,709974.4246676564,9482679.314903056,1.7438738221276116,14597.767872148195,4,<= 100 km,100,100000,FALSE
Solanum xanthophaeum,5,728273.1150146071,9465198.933047257,3.879851369711824,17720.032067353193,4,<= 100 km,100,100000,FALSE
Solanum youngii,11,694762.0206538645,9525225.686279941,2.544917905502303,53969.563643896334,4,<= 100 km,100,100000,FALSE
Solenopsis NA,12,720007.6945848956,9552712.339245213,1.6571707767117287,20347.04122055818,4,<= 100 km,100,100000,FALSE
Sommera sabiceoides,5,740080.1536358559,9556728.439891616,1.3609157077147511,38819.03364568414,4,<= 100 km,100,100000,FALSE
Sonchus oleraceus,14,699366.1222609067,9557433.943217134,2.0845946880404993,19090.300864756846,4,<= 100 km,100,100000,FALSE
Sorocea trophoides,27,737024.4835906228,9551833.450291922,1.7686915102228926,110837.59765391168,4,<= 100 km,100,100000,FALSE
Sosxetra grata,5,760631.2933060008,9591477.028731177,1.0430433644406703,36593.34428739218,4,<= 100 km,100,100000,FALSE
Spargania NA,20,713319.6057919493,9554142.953470998,1.7606416519282502,38696.22076342238,4,<= 100 km,100,100000,FALSE
Spathiphyllum cannifolium,9,757469.8665044954,9527144.183840562,2.6430241304749336,17194.41318291623,4,<= 100 km,100,100000,FALSE
Spathiphyllum juninense,20,768197.5111633032,9566259.230452865,1.8917861093004287,44746.20264522975,4,<= 100 km,100,100000,FALSE
Spathiphyllum minus,6,759969.4449287134,9530919.695226178,5.140732857570992,9481.69032081936,4,<= 100 km,100,100000,TRUE
Spathiphyllum patulinervum,6,760072.0218698155,9532906.3487476,5.412713725441719,7260.737126231318,4,<= 100 km,100,100000,TRUE
Spatula discors,7,705815.9094075183,9535546.709574036,3.6887832304795523,73360.00197162472,4,<= 100 km,100,100000,FALSE
Specklinia picta,6,743772.3712812513,9566828.163767507,1.6891014342476363,73255.69092934772,4,<= 100 km,100,100000,FALSE
Spermacoce alata,5,758594.9710139023,9547697.641897429,1.312737705761089,62205.34585005803,4,<= 100 km,100,100000,FALSE
Spermacoce ocymifolia,6,757313.986072729,9566278.264883272,1.3238473354148743,48496.582783214515,4,<= 100 km,100,100000,FALSE
Spermacoce prostrata,7,758427.6430895143,9583943.897118842,1.1113709026091627,87374.96386093776,4,<= 100 km,100,100000,FALSE
Spermacoce remota,7,719583.6757221625,9517839.182822274,2.1362134534772728,76841.6108060636,4,<= 100 km,100,100000,FALSE
Sphacelodes vulneraria,11,730351.6031730159,9547729.395260643,1.1174263411279892,34360.155329580484,4,<= 100 km,100,100000,FALSE
Sphaenognathus giganteus,10,704139.9272055014,9536863.360264212,5.84921533272261,40174.795506737064,4,<= 100 km,100,100000,TRUE
Sphaeradenia laucheana,9,721196.1090567171,9516264.388202967,2.705303917327348,69187.13078115648,4,<= 100 km,100,100000,FALSE
Sphaeradenia oxystigma,12,736584.458196922,9541600.78674054,1.1244769811242954,78166.91030645427,4,<= 100 km,100,100000,FALSE
Sphaeradenia steyermarkii,13,728179.1781877923,9517606.470767375,1.9090748315193111,98392.18409501394,4,<= 100 km,100,100000,FALSE
Sphaeropteris quindiuensis,12,728717.0875292143,9533397.258821338,1.5189693626612932,90289.78992091476,4,<= 100 km,100,100000,FALSE
Sphagnum magellanicum,11,748196.1048232988,9577226.536864765,1.1039082442246893,80603.83778112545,4,<= 100 km,100,100000,FALSE
Sphagnum sancto-josephense,6,707940.3768783185,9561272.673585083,4.177310049732433,1167.235035436301,4,<= 100 km,100,100000,TRUE
Sphagnum sparsum,5,706825.2720631221,9532577.190652845,9.973422022296848,19587.524289287583,4,<= 100 km,100,100000,TRUE
Sphenopsis frontalis,33,733443.3384075174,9535552.678997612,1.4565780025808646,101852.45734960407,4,<= 100 km,100,100000,FALSE
Sphenopsis melanotis,13,720138.9420016835,9524324.770032313,1.5138001737448448,61692.446558243195,4,<= 100 km,100,100000,FALSE
Sphyrospermum buxifolium,12,730160.0095104451,9542595.032117914,1.8249181776798813,92064.64532880881,4,<= 100 km,100,100000,FALSE
Sphyrospermum cordifolium,43,721889.1359146084,9543590.326820105,1.1650024667165206,87027.68026771622,4,<= 100 km,100,100000,FALSE
Sphyrospermum lanceolatum,10,747493.7003736638,9541774.083973344,1.2194006096267183,56233.370914636114,4,<= 100 km,100,100000,FALSE
Spinus magellanicus,84,704522.3201469921,9538099.577485481,1.8261497572017091,88577.35583136478,4,<= 100 km,100,100000,FALSE
Spinus olivaceus,142,726028.3356023859,9522570.175297547,2.0263829732400294,98380.31329984874,4,<= 100 km,100,100000,FALSE
Spinus psaltria,31,704590.741753972,9525693.476283919,3.6882062509512474,72864.74661556145,4,<= 100 km,100,100000,FALSE
Spirotheca rosea,13,768107.2579696386,9558336.982398022,2.0037125090079972,77168.80109899364,4,<= 100 km,100,100000,FALSE
Spizaetus isidori,41,723680.7152252381,9551222.36807804,1.312454072950421,77558.3364915414,4,<= 100 km,100,100000,FALSE
Spizaetus melanoleucus,37,752683.3581627391,9549566.122796424,2.0540579881314374,108214.0683556234,4,<= 100 km,100,100000,FALSE
Spizaetus tyrannus,5,756474.9770553603,9557800.484129857,1.8674290275379652,43333.42108615475,4,<= 100 km,100,100000,FALSE
Sporathraupis cyanocephala,181,710671.7828016421,9527479.795865405,1.693713110364774,89971.46209129071,4,<= 100 km,100,100000,FALSE
Sporobolus bogotensis,8,700707.3276563257,9545269.94602895,6.50026868263974,30142.659884904017,4,<= 100 km,100,100000,TRUE
Sporobolus indicus,8,714094.8534665088,9541286.254959632,3.080299837022452,55932.74099311239,4,<= 100 km,100,100000,FALSE
Sporobolus purpurascens,6,697939.6551909582,9530016.523690633,8.966754923647159,68428.19174731929,4,<= 100 km,100,100000,TRUE
Sporophila americana,24,743513.7001753167,9541268.192984566,1.5968640873233464,79517.23554420257,4,<= 100 km,100,100000,FALSE
Sporophila angolensis,268,746342.0308467435,9551874.371329315,2.131062579506209,111912.58728726646,4,<= 100 km,100,100000,FALSE
Sporophila atrirostris,101,748954.3308743241,9547068.27123296,1.9193799601776083,100740.16173274994,4,<= 100 km,100,100000,FALSE
Sporophila castaneiventris,366,749851.810217374,9555318.04193501,2.1088963496316953,112428.98699782179,4,<= 100 km,100,100000,FALSE
Sporophila corvina,10,723844.4441397318,9532209.533484634,1.7780554516253433,99109.67526015331,4,<= 100 km,100,100000,FALSE
Sporophila luctuosa,134,741960.2516519983,9537464.092351068,1.8688564635963514,96855.03673546639,4,<= 100 km,100,100000,FALSE
Sporophila nigricollis,199,714537.4114210479,9495329.519285837,1.8358478100063855,135161.38443994167,4,<= 100 km,100,100000,FALSE
Sporophila schistacea,5,769843.4200111459,9580916.028096026,2.9152912003558114,9671.633385762863,4,<= 100 km,100,100000,FALSE
Squamidium leucotrichum,8,730895.783514558,9566929.568898408,1.3869758390056806,66111.20491370294,4,<= 100 km,100,100000,FALSE
Squamidium livens,5,738370.3509295769,9557617.561725844,1.146663782015231,66219.8221823463,4,<= 100 km,100,100000,FALSE
Squamidium nigricans,6,723904.6846292302,9540284.904888984,2.214924078747135,92608.10349736846,4,<= 100 km,100,100000,FALSE
Stachytarpheta cayennensis,11,743280.9253446647,9537311.201283613,2.540429774634246,94000.95736077437,4,<= 100 km,100,100000,FALSE
Steatoda grossa,5,698268.3948166902,9554853.373838516,3.066099566713612,959.4382673894945,4,<= 100 km,100,100000,FALSE
Steatornis caripensis,31,732402.3616029114,9537339.629091496,1.0796704109826765,94264.00589816221,4,<= 100 km,100,100000,FALSE
Stehlikiana crassa,36,700299.2661888188,9553979.151625114,2.4021308843652474,5590.671601347083,4,<= 100 km,100,100000,FALSE
Steinchisma laxum,13,736410.7402368077,9534891.831840219,1.7671349923924762,87503.9105388505,4,<= 100 km,100,100000,FALSE
Steiractinia sodiroi,9,698294.1652150507,9544098.848918466,14.073355368777667,90109.57703675862,4,<= 100 km,100,100000,TRUE
Steiropteris decussata,5,757580.1095874371,9566829.351479955,1.2000262709087606,47473.719187133676,4,<= 100 km,100,100000,FALSE
Steiropteris leprieurii,16,750754.7182087386,9545052.124559123,2.3767103730496153,102631.18770593805,4,<= 100 km,100,100000,FALSE
Stelgidopteryx ruficollis,383,737951.1664619104,9538975.644245936,1.7200737789131004,97120.75706034811,4,<= 100 km,100,100000,FALSE
Stelis acuminata,8,707358.8767569647,9533770.210764788,2.470125878670237,26669.539131550257,4,<= 100 km,100,100000,FALSE
Stelis argentata,9,731787.368418773,9545669.860037642,2.340396344050743,101209.19700243953,4,<= 100 km,100,100000,FALSE
Stelis aviceps,11,737421.4093786207,9549918.913226457,1.1052412949894148,71664.37053802269,4,<= 100 km,100,100000,FALSE
Stelis braccata,6,707189.3332024394,9527352.696590237,4.762458592064597,34765.994428046506,4,<= 100 km,100,100000,TRUE
Stelis brevilabris,6,705385.6813432699,9536228.014150925,5.97649916783618,21947.74450476703,4,<= 100 km,100,100000,TRUE
Stelis cajanumae,6,704486.8153944616,9549562.459968941,2.8386235341026214,12727.67109352151,4,<= 100 km,100,100000,FALSE
Stelis concinna,10,718876.9263452898,9561254.307964925,2.3251489599837836,49930.49709371651,4,<= 100 km,100,100000,FALSE
Stelis fabulosa,5,703837.1966178092,9552822.79451791,5.195324753951672,6842.943416098142,4,<= 100 km,100,100000,TRUE
Stelis flexuosa,17,739456.8052845565,9540262.817057488,1.9745444704844761,92429.00582380393,4,<= 100 km,100,100000,FALSE
Stelis floribunda,6,740913.0783926318,9556810.50709239,1.5473080873222542,68197.38855521192,4,<= 100 km,100,100000,FALSE
Stelis gelida,8,728745.9291682171,9561044.056530247,1.5083773119831256,57401.0222184286,4,<= 100 km,100,100000,FALSE
Stelis hallii,6,710433.8335645057,9545298.38132503,2.5615632016613947,37574.28213939475,4,<= 100 km,100,100000,FALSE
Stelis laevigata,6,708823.7617204715,9535186.677926619,12.586546502247888,69827.0739469705,4,<= 100 km,100,100000,TRUE
Stelis maloi,5,765975.6043205846,9587321.922882862,1.0720963183439476,53728.24901323753,4,<= 100 km,100,100000,FALSE
Stelis nexipous,13,728118.2140608941,9549048.99693809,1.2437927543184335,92492.38620390621,4,<= 100 km,100,100000,FALSE
Stelis pachyphyta,5,714237.8465704189,9536127.903917884,2.854659006343438,31289.291514939658,4,<= 100 km,100,100000,FALSE
Stelis pardipes,7,750525.9006522238,9554058.94275932,1.3170895202683797,47426.02083928489,4,<= 100 km,100,100000,FALSE
Stelis pudens,7,711911.3389335978,9527808.169691145,2.9355244019157056,33610.91430138452,4,<= 100 km,100,100000,FALSE
Stelis purpurea,8,709352.1448510642,9515752.335868089,5.0855517605969505,45640.86687689699,4,<= 100 km,100,100000,TRUE
Stelis pusilla,15,711024.0154167039,9543037.123120856,3.4289218279955467,46393.39601781067,4,<= 100 km,100,100000,FALSE
Stelis rosamariae,7,705662.028197337,9529213.147344185,8.026852972600436,31347.20249591218,4,<= 100 km,100,100000,TRUE
Stelis salpingantha,6,706334.4093525079,9539169.613861851,3.3842109794758364,31310.25370919223,4,<= 100 km,100,100000,FALSE
Stelis schomburgkii,11,708519.4294403613,9537731.835951105,2.949015781943091,40946.46207164596,4,<= 100 km,100,100000,FALSE
Stelis sclerophylla,5,754833.3061941953,9596248.819190472,1.0354556821360703,55460.17050513731,4,<= 100 km,100,100000,FALSE
